0.16596417281348796, 0.09580605450570445
0.4380511341578395, 0.08522487794737543
0.710138095502191, 0.09875950863155936
0.9822250568465425, 0.10023623569448681
1.254312018190894, -0.018866073455159338
1.526398979535245, -0.07767886449851957
1.7984859408795966, -0.4942094629725169
2.021102545615884, -1.6257742886028996
2.1447784371360443, -3.143059138238254
2.209089900726527, -5.06594572125031
2.2684543286562038, -6.939120301407643
2.3320590728665715, -9.944422889789786
2.7260551272807945, -4.877448224063384
2.6518495923686984, -6.986778311165748
2.961039321169098, -2.8438802018631772
3.2083911042094178, -1.7506275614567492
3.4804780655537693, -1.1281687978990629
3.7525650268981208, -0.7408391549558964
4.024651988242472, -0.48614645184656347
4.296738949586823, -0.32188802589665855
4.568825910931174, -0.3987876723719044
4.840912872275526, -0.9760903191293355
5.063529477011814, -2.189285238322677
5.19957295768399, -3.562286608784474
5.294391141182778, -5.054727070502556
5.409821973268261, -6.794960415552483
5.471659919028341, -8.198365742340178
5.899578503688094, -9.688208826544548
5.978731074260996, -7.848055752929371
6.0666783748975535, -5.959677560904305
6.250818035605348, -4.267136107229083
6.473434640341634, -2.9869288133123977
6.745521601685986, -2.286093676216538
7.017608563030337, -2.0374299249178325
7.289695524374689, -1.897287306210444
7.56178248571904, -1.8475789646624872
7.833869447063392, -1.7194942495763552
8.105956408407744, -1.6336121971646254
8.378043369752096, -1.5055274820784952
8.650130331096447, -1.44376123690928
8.922217292440799, -1.3156765218231516
9.19430425378515, -1.3141997947602242
9.466391215129502, -1.2403756459697526
9.738478176473853, -1.1786094008005374
9.948727192058124, -1.2437867634415536
2.4311178587494373, -19.652868951769186
2.3491153096416255, -11.76975202505446
2.372544609386715, -13.936819196049361
2.372544609386715, -15.695701551946643
2.4018312340680765, -17.831328319348742
2.4838337831758883, -17.265528215056882
2.5072630829209777, -14.846937815319594
2.5424070325386117, -12.271240767902201
2.577550982156245, -10.38653321744445
2.5892656320287903, -8.658995894856067
5.734649122807018, -12.85067882279194
5.5530720497825765, -9.96207187389434
