0.07778335564480132, -30.2244609612462
0.016558296678778506, -36.84993456602499
0.04624317375321363, -41.05190391759541
0.016558296678778506, -44.95899822695036
0.3059858481545228, -21.79287772289767
0.550886084018614, -16.94797546678246
0.9516319245234905, -12.71039133738602
1.4414323962516735, -9.734834093211752
1.931232867979856, -7.925373606889565
2.4210333397080386, -6.839697315096251
2.910833811436221, -6.296859169199594
3.4006342831644036, -6.256648936170214
3.890434754892586, -6.9000126646403235
4.380235226620769, -9.171890830800406
4.736453751513993, -14.041350050658561
5.080528463058583, -19.72851308076422
4.981353987378084, -30.141527355623104
5.293045196659655, -10.071594794832828
5.537945432523745, -4.740148719062093
5.871900299611143, -1.612367021276596
6.740182954038376, -0.10448328267477214
7.229983425766559, -0.06427304964539005
7.719783897494741, -0.06427304964539005
8.209584369222924, -0.06427304964539005
8.699384840951106, -0.06427304964539005
9.189185312679289, -0.16479863221884505
9.678985784407471, -0.5199890239783862
10.168786256135654, -2.644429669030734
10.547268438834704, -7.067555302262749
10.76990501689297, -12.117290400202634
10.936882450436668, -19.93674464466638
11.08159622617454, -30.141527355623104
11.326496462038632, -16.960612968591693
11.571396697902722, -11.177376203140831
11.994406196213426, -7.8449531408308
12.484206667941608, -6.337069402228979
12.97400713966979, -5.834441489361703
13.463807611397973, -5.894756838905776
13.953608083126156, -6.538120567375888
14.443408554854338, -7.865058257345492
14.933209026582523, -10.448565729483283
15.423009498310703, -14.700797872340427
15.890546312233061, -14.616356382978722
16.358083126155414, -9.43325734549139
16.847883597883598, -5.834441489361703
17.33768406961178, -3.864140070921986
17.827484541339963, -2.798568895643364
18.317285013068144, -2.155205167173252
18.80708548479633, -1.813418186423506
19.29688595652451, -1.612367021276596
19.764422770446867, -1.2069138382303275
4.880708017254204, -20.239361702127663
4.936486687490705, -25.595449172576835
5.066636918042542, -25.872488179669034
10.997768853190543, -25.441538613081168
11.168203678913185, -25.441538613081168
